starttime	seconds	ctime	dtime	ttime	wait
Wed Mar 26 18:17:20 2014	1395847040	0	351	352	351
Wed Mar 26 18:17:20 2014	1395847040	0	352	352	352
Wed Mar 26 18:17:19 2014	1395847039	2	351	352	350
Wed Mar 26 18:17:20 2014	1395847040	0	353	353	352
Wed Mar 26 18:17:21 2014	1395847041	0	353	353	352
Wed Mar 26 18:17:22 2014	1395847042	0	353	353	353
Wed Mar 26 18:17:22 2014	1395847042	0	353	353	349
Wed Mar 26 18:17:21 2014	1395847041	0	354	354	353
Wed Mar 26 18:17:21 2014	1395847041	0	354	354	354
Wed Mar 26 18:17:21 2014	1395847041	0	354	354	354
Wed Mar 26 18:17:22 2014	1395847042	0	355	355	352
Wed Mar 26 18:17:21 2014	1395847041	0	355	355	354
Wed Mar 26 18:17:20 2014	1395847040	0	355	355	354
Wed Mar 26 18:17:21 2014	1395847041	0	355	355	348
Wed Mar 26 18:17:22 2014	1395847042	0	356	356	355
Wed Mar 26 18:17:21 2014	1395847041	0	356	356	354
Wed Mar 26 18:17:21 2014	1395847041	0	356	356	354
Wed Mar 26 18:17:20 2014	1395847040	0	357	357	354
Wed Mar 26 18:17:22 2014	1395847042	0	357	357	356
Wed Mar 26 18:17:20 2014	1395847040	0	357	357	356
Wed Mar 26 18:17:22 2014	1395847042	0	357	357	355
Wed Mar 26 18:17:19 2014	1395847039	0	357	357	357
Wed Mar 26 18:17:19 2014	1395847039	2	356	357	355
Wed Mar 26 18:17:20 2014	1395847040	0	358	358	357
Wed Mar 26 18:17:21 2014	1395847041	0	358	358	357
Wed Mar 26 18:17:20 2014	1395847040	0	358	358	358
Wed Mar 26 18:17:21 2014	1395847041	0	359	359	356
Wed Mar 26 18:17:21 2014	1395847041	0	359	359	354
Wed Mar 26 18:17:20 2014	1395847040	0	359	359	358
Wed Mar 26 18:17:21 2014	1395847041	0	359	359	359
Wed Mar 26 18:17:21 2014	1395847041	0	359	359	359
Wed Mar 26 18:17:21 2014	1395847041	0	360	360	359
Wed Mar 26 18:17:21 2014	1395847041	0	360	360	359
Wed Mar 26 18:17:21 2014	1395847041	0	360	360	358
Wed Mar 26 18:17:21 2014	1395847041	0	360	360	359
Wed Mar 26 18:17:21 2014	1395847041	0	361	361	360
Wed Mar 26 18:17:20 2014	1395847040	0	361	361	360
Wed Mar 26 18:17:20 2014	1395847040	0	361	361	359
Wed Mar 26 18:17:19 2014	1395847039	2	360	361	359
Wed Mar 26 18:17:21 2014	1395847041	0	361	362	361
Wed Mar 26 18:17:22 2014	1395847042	0	362	362	361
Wed Mar 26 18:17:19 2014	1395847039	0	362	362	361
Wed Mar 26 18:17:20 2014	1395847040	0	362	362	359
Wed Mar 26 18:17:19 2014	1395847039	0	362	362	362
Wed Mar 26 18:17:20 2014	1395847040	0	362	363	360
Wed Mar 26 18:17:19 2014	1395847039	0	363	363	362
Wed Mar 26 18:17:19 2014	1395847039	0	363	363	362
Wed Mar 26 18:17:21 2014	1395847041	0	364	364	364
Wed Mar 26 18:17:22 2014	1395847042	0	365	365	362
Wed Mar 26 18:17:20 2014	1395847040	0	365	365	365
Wed Mar 26 18:17:19 2014	1395847039	2	364	365	363
Wed Mar 26 18:17:21 2014	1395847041	0	365	365	363
Wed Mar 26 18:17:20 2014	1395847040	0	366	366	366
Wed Mar 26 18:17:22 2014	1395847042	0	367	367	365
Wed Mar 26 18:17:22 2014	1395847042	0	368	368	362
Wed Mar 26 18:17:22 2014	1395847042	0	368	368	367
Wed Mar 26 18:17:20 2014	1395847040	0	368	368	364
Wed Mar 26 18:17:21 2014	1395847041	0	369	369	368
Wed Mar 26 18:17:19 2014	1395847039	2	368	369	367
Wed Mar 26 18:17:21 2014	1395847041	0	369	369	366
Wed Mar 26 18:17:20 2014	1395847040	0	369	369	367
Wed Mar 26 18:17:21 2014	1395847041	0	370	370	367
Wed Mar 26 18:17:21 2014	1395847041	0	370	370	369
Wed Mar 26 18:17:21 2014	1395847041	0	370	370	369
Wed Mar 26 18:17:20 2014	1395847040	0	370	370	370
Wed Mar 26 18:17:20 2014	1395847040	0	370	370	369
Wed Mar 26 18:17:22 2014	1395847042	0	370	370	370
Wed Mar 26 18:17:20 2014	1395847040	0	370	370	367
Wed Mar 26 18:17:21 2014	1395847041	0	371	371	370
Wed Mar 26 18:17:20 2014	1395847040	0	371	371	371
Wed Mar 26 18:17:20 2014	1395847040	0	371	371	371
Wed Mar 26 18:17:20 2014	1395847040	0	371	371	370
Wed Mar 26 18:17:20 2014	1395847040	0	372	372	369
Wed Mar 26 18:17:21 2014	1395847041	0	372	372	372
Wed Mar 26 18:17:20 2014	1395847040	0	372	372	372
Wed Mar 26 18:17:22 2014	1395847042	0	374	374	371
Wed Mar 26 18:17:21 2014	1395847041	0	374	374	373
Wed Mar 26 18:17:20 2014	1395847040	0	374	374	373
